property_id;activation_year;building_value;land_value;renovation_cost;property_type;land_area_m2;building_area_m2;condition;settlement_type;city;county;annual_cost;ksh_price_m2;baseline_value;ml_prediction;modifier;final_value;ksh_source_level;total_cost;package_ids;works
ID5536;2022;125199.31259106632;5.958687948167594;0.0;Lakóház;727.9573748557394;53.0;3;Község;Álmosd;Hajdú-Bihar vármegye;204439.39995862028;290366.0;15389398.0;866637.0;0.259;3979506.0;national;11022560.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5537;2022;432419.3107280164;10.734448581238848;0.0;Lakóház;767.429572133947;56.0;3;Község;Nagyhegyes;Hajdú-Bihar vármegye;165578.51495373144;383000.0;21448000.0;795886.0;0.237;5093404.0;city;11646478.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5538;2022;70196.29568064216;13.632743850703196;1069006.7161206524;Lakóház;1165.9189559230883;53.0;3;Község;Újszentmargita;Hajdú-Bihar vármegye;183252.6355560579;290366.0;15389398.0;560293.0;0.167;2572804.0;national;11022560.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5539;2022;3474527.889286845;8.018892284715584;0.0;Lakóház;542.6252515435299;70.0;3;Község;Monostorpályi;Hajdú-Bihar vármegye;285010.6533588112;290366.0;20325620.0;3149477.0;0.94;19100842.0;national;14558097.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5540;2022;4822659.527172169;21.276095837661227;0.0;Lakóház;1929.1355177458013;120.0;4;Község;Sáránd;Hajdú-Bihar vármegye;333883.30122027965;488000.0;58560000.0;4165728.0;1.243;72788422.0;city;4329104.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5541;2022;4394053.965428996;69087.02277398937;0.0;Lakóház;4794.38175753538;89.0;2;Község;Hajdúszovát;Hajdú-Bihar vármegye;360570.7426955029;199000.0;17711000.0;3978602.0;1.187;21025381.0;city;26398481.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5542;2022;4586192.700130613;6.339683799248922;0.0;Lakóház;242.4027634144628;126.0;3;Község;Folyás;Hajdú-Bihar vármegye;483569.3866580728;290366.0;36586116.0;5588856.0;1.668;61011193.0;national;26204575.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5543;2022;495472.33928902185;13.780292051567788;0.0;Lakóház;1899.1123865978848;136.0;2;Község;Sáránd;Hajdú-Bihar vármegye;553957.4851951652;488000.0;66368000.0;1716699.0;0.512;33995636.0;city;40339252.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5544;2022;566191.719082576;34.286512341960055;0.0;Lakóház;1237.0215288746472;126.0;2;Község;Görbeháza;Hajdú-Bihar vármegye;564772.1191216761;246000.0;30996000.0;4921690.0;1.469;45518740.0;city;37373130.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5545;2022;296049.5914926278;11.96786566064228;0.0;Lakóház;1486.4985909013662;81.0;2;Község;Konyár;Hajdú-Bihar vármegye;328990.4017501886;290366.0;23519646.0;987119.0;0.295;6927405.0;national;24025584.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5546;2022;7628260.667446052;4.385019088418581;0.0;Lakóház;693.8620766220885;152.0;3;Község;Sáránd;Hajdú-Bihar vármegye;553261.4852312461;488000.0;74176000.0;3097079.0;0.924;68546617.0;city;31611869.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5547;2022;3134145.065256607;48.78190083922836;0.0;Lakóház;1547.8139479373103;162.0;2;Község;Konyár;Hajdú-Bihar vármegye;719381.493672113;290366.0;47039292.0;4470181.0;1.334;62741679.0;national;48051168.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5548;2022;50929.58461688421;52.52421768279907;0.0;Lakóház;1508.6120989197964;54.0;3;Község;Újléta;Hajdú-Bihar vármegye;219412.19918631416;290366.0;15679764.0;755044.0;0.225;3532497.0;national;11230532.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5549;2022;10141.833449815418;6.679626969643608;691848.4739174332;Lakóház;1000.0505333215252;60.0;3;Község;Berekböszörmény;Hajdú-Bihar vármegye;169087.31271832663;82000.0;4920000.0;2629757.0;0.785;3860567.0;city;12478369.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5551;2022;591820.6945601676;3.412370414463544;0.0;Lakóház;869.8269754460697;52.0;3;Község;Biharnagybajom;Hajdú-Bihar vármegye;160179.44627077112;47000.0;2444000.0;1102974.0;0.329;804335.0;city;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5552;2022;803005.4969640598;9.575097568167918;0.0;Lakóház;777.1673569927597;131.0;3;Község;Berekböszörmény;Hajdú-Bihar vármegye;582702.9089583091;82000.0;10742000.0;1887135.0;0.563;6048650.0;city;27244440.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5553;2022;94967.34152572123;37.096896681267495;0.0;Lakóház;1606.5087199112952;66.0;4;Község;Berekböszörmény;Hajdú-Bihar vármegye;185148.9722408805;82000.0;5412000.0;2012834.0;0.601;3250394.0;city;2381007.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5554;2022;3378874.4424097976;10.44054953443215;0.0;Lakóház;529.4039858656923;64.0;2;Község;Konyár;Hajdú-Bihar vármegye;272682.5629127371;290366.0;18583424.0;3090592.0;0.922;17137117.0;national;18983177.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5555;2022;1115284.2497516666;18.54356829405733;0.0;Lakóház;861.9586654963013;95.0;3;Község;Nyíracsád;Hajdú-Bihar vármegye;381468.0030557784;290366.0;27584770.0;2072028.0;0.618;17054356.0;national;19757418.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5556;2022;6182270.265959112;28.51551900639692;0.0;Lakóház;1640.6817791882868;114.0;4;Község;Berekböszörmény;Hajdú-Bihar vármegye;347185.73350923345;82000.0;9348000.0;3173509.0;0.947;8851742.0;city;4112649.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5557;2022;173483.0232913239;9.25406844320621;0.0;Lakóház;395.2548420078314;107.0;3;Község;Tiszagyulaháza;Hajdú-Bihar vármegye;418381.1755571153;290366.0;31069162.0;919020.0;0.274;8519708.0;national;22253092.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5558;2022;3198505.5999825043;3.139089430137289;0.0;Lakóház;933.7415084081284;54.0;2;Község;Berekböszörmény;Hajdú-Bihar vármegye;241521.6985624003;82000.0;4428000.0;1548593.0;0.462;2046045.0;city;16017056.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5559;2022;711380.1368977414;69.86597032015922;0.0;Lakóház;1780.0625552816891;156.0;3;Község;Mezőpeterd;Hajdú-Bihar vármegye;695564.0760085493;290366.0;45297096.0;1094935.0;0.327;14798886.0;national;32443760.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5560;2022;1867539.5701266564;11.32003555653882;0.0;Lakóház;892.2482425495128;52.0;4;Község;Konyár;Hajdú-Bihar vármegye;146840.95212049517;290366.0;15099032.0;1786178.0;0.533;8047186.0;national;1875945.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5561;2022;8197222.755727709;16.88239843682021;0.0;Lakóház;1238.9185718168649;153.0;3;Község;Konyár;Hajdú-Bihar vármegye;581133.0264301484;290366.0;44425998.0;7244383.0;2.162;96030431.0;national;31819842.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5562;2022;1159005.2413890387;5.250388709821621;0.0;Lakóház;797.5693038443036;66.0;3;Község;Monostorpályi;Hajdú-Bihar vármegye;175430.44027158793;290366.0;19164156.0;1744442.0;0.521;9975082.0;national;13726206.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5563;2022;2726115.2221964444;4.636457656322915;0.0;Lakóház;1139.478818476313;53.0;3;Község;Berekböszörmény;Hajdú-Bihar vármegye;203799.8308145576;82000.0;4346000.0;1842013.0;0.55;2388650.0;city;11022560.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5564;2022;19279.340899338404;8.671819039836492;0.0;Lakóház;852.758013691974;70.0;4;Község;Konyár;Hajdú-Bihar vármegye;210950.11097480197;290366.0;20325620.0;771219.0;0.23;4677263.0;national;2525311.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5565;2024;902148.5033363904;20.387647412313697;0.0;Lakóház;2761.134963817231;93.0;2;Község;Fülöp;Hajdú-Bihar vármegye;463134.18523756287;290366.0;27004038.0;3026424.0;0.903;24385334.0;national;27584930.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5566;2024;4025.818017851881;38.29367990571611;0.0;Lakóház;2023.7252831092796;52.0;3;Község;Nyírmártonfalva;Hajdú-Bihar vármegye;211189.05919504075;290366.0;15099032.0;538443.0;0.161;2425825.0;national;10814587.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5567;2022;12221.85547606755;9.553970246737606;0.0;Lakóház;606.5302605436734;88.0;3;Község;Konyár;Hajdú-Bihar vármegye;310725.2463653253;290366.0;25552208.0;3805024.0;1.135;29010563.0;national;18301608.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5568;2022;3198265.709936245;103.55262691387018;0.0;Lakóház;3804.645773590883;59.0;2;Község;Berekböszörmény;Hajdú-Bihar vármegye;308098.4232812221;82000.0;4838000.0;2942524.0;0.878;4247722.0;city;17500117.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5569;2022;714304.4162487111;4.693973398617923;0.0;Lakóház;833.326364802597;55.0;2;Község;Bakonszeg;Hajdú-Bihar vármegye;291469.7796993444;290366.0;15970130.0;986506.0;0.294;4700871.0;national;16313668.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5570;2022;7564059.930924941;4.857817502852177;0.0;Lakóház;1012.3398353833936;144.0;4;Község;Fülöp;Hajdú-Bihar vármegye;470760.5222271457;290366.0;41812704.0;6502594.0;1.94;81126961.0;national;5194925.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5571;2022;9949661.311717764;12.592881169689432;0.0;Lakóház;724.6225743114621;201.0;3;Község;Sáránd;Hajdú-Bihar vármegye;762045.9935401115;488000.0;98088000.0;10779562.0;3.216;315491222.0;city;41802537.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5572;2022;1937112.64802268;1.5956127878553894;0.0;Lakóház;787.5049781627898;84.0;3;Község;Berekböszörmény;Hajdú-Bihar vármegye;214199.1357740372;82000.0;6888000.0;2320439.0;0.692;4769068.0;city;17469717.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5573;2022;367248.7304315156;0.8472605663445055;0.0;Lakóház;158.98558220555768;55.0;4;Község;Ebes;Hajdú-Bihar vármegye;169062.2512194555;532000.0;29260000.0;2134542.0;0.637;18635858.0;city;1984173.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5574;2022;177317.24844131974;110.90241263963092;0.0;Lakóház;5459.027886386181;86.0;2;Község;Nyíracsád;Hajdú-Bihar vármegye;382721.7647257045;290366.0;24971476.0;1316510.0;0.393;9809315.0;national;25508645.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5575;2022;5197588.05724559;61.411473383919386;0.0;Lakóház;2232.988488252522;104.0;3;Község;Hajdúszovát;Hajdú-Bihar vármegye;369283.56660396553;199000.0;20696000.0;4412453.0;1.317;27248136.0;city;21629173.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5576;2022;14242.825817122432;3.557939649525289;1290095.1998878804;Lakóház;1032.1873800061765;122.0;3;Község;Váncsod;Hajdú-Bihar vármegye;482994.54291442793;290366.0;35424652.0;268737.0;0.08;2840560.0;national;25372684.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5577;2022;437395.3526420672;14326.221868905131;0.0;Lakóház;1005.604189602836;79.0;3;Község;Mezőpeterd;Hajdú-Bihar vármegye;261567.88087681195;290366.0;22938914.0;851047.0;0.254;5825010.0;national;16429853.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5578;2024;122943.19925023265;4.851519437117949;0.0;Lakóház;546.9448172556383;182.0;3;Község;Biharnagybajom;Hajdú-Bihar vármegye;799642.5409360346;47000.0;8554000.0;1475120.0;0.44;3765015.0;city;37851053.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5579;2024;3203.8447859180083;5.370710471786576;406662.4715371079;Lakóház;1382.83977151498;66.0;3;Község;Mezőpeterd;Hajdú-Bihar vármegye;261036.28922574923;290366.0;19164156.0;590884.0;0.176;3378799.0;national;13726206.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5580;2022;566572.4234394726;7515.959963938789;0.0;Lakóház;533.9993368503352;54.0;2;Község;Tépe;Hajdú-Bihar vármegye;214364.4085465077;290366.0;15679764.0;990907.0;0.296;4635992.0;national;16017056.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5581;2022;640058.294172049;22.865955906464876;0.0;Lakóház;1136.3316619182167;68.0;4;Község;Nagyhegyes;Hajdú-Bihar vármegye;179359.0816142931;383000.0;26044000.0;1215702.0;0.363;9447240.0;city;2453159.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5582;2022;95515.78472299266;74.00022170713869;0.0;Lakóház;3911.277521615509;101.0;3;Község;Újléta;Hajdú-Bihar vármegye;415110.4678113542;290366.0;29326966.0;2058742.0;0.614;18015212.0;national;21005255.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5583;2022;2959531.513257658;1.4242208025366012;0.0;Lakóház;184.6674252775433;61.0;3;Község;Berekböszörmény;Hajdú-Bihar vármegye;234502.2473938254;82000.0;5002000.0;2578921.0;0.769;3849036.0;city;12686342.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5584;2022;124860.71383044546;0.4969048207242837;0.0;Lakóház;74.26023403297846;72.0;4;Község;Nyíracsád;Hajdú-Bihar vármegye;210586.1175150503;290366.0;20906352.0;838680.0;0.25;5231724.0;national;2597463.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5585;2022;2976614.0199778946;21.377067940832266;0.0;Lakóház;1529.4184357708302;57.0;3;Község;Monostorpályi;Hajdú-Bihar vármegye;175367.78874800072;290366.0;16550862.0;2136838.0;0.638;10552672.0;national;11854451.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5586;2022;31916.30571533045;15.021003657706508;0.0;Lakóház;1251.3038679014492;62.0;3;Község;Konyár;Hajdú-Bihar vármegye;237190.75263574583;290366.0;18002692.0;996552.0;0.297;5353129.0;national;12894315.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5587;2022;2921473.0009054053;20.744099563684617;0.0;Lakóház;2590.847925797176;77.0;3;Község;Fülöp;Hajdú-Bihar vármegye;327451.39862444066;290366.0;22358182.0;2853829.0;0.852;19038585.0;national;16013907.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5588;2022;94971.37833041212;24.21421658304869;0.0;Lakóház;1646.6817898553566;117.0;3;Község;Berekböszörmény;Hajdú-Bihar vármegye;479135.9638363904;82000.0;9594000.0;4065186.0;1.213;11637251.0;city;24332820.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5589;2022;1334212.1688573982;2.852840587946697;0.0;Lakóház;766.1929301938345;53.0;4;Község;Nyírmártonfalva;Hajdú-Bihar vármegye;125932.41294502826;290366.0;15389398.0;2030973.0;0.606;9326014.0;national;1912021.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5590;2022;78666.55413969119;7436.22905760878;0.0;Lakóház;552.1154833640736;94.0;3;Község;Berekböszörmény;Hajdú-Bihar vármegye;290885.299381159;82000.0;7708000.0;2058517.0;0.614;4734417.0;city;19549445.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5591;2022;1176018.3394012502;46.68865470439916;0.0;Lakóház;948.2738763216332;54.0;3;Község;Sáránd;Hajdú-Bihar vármegye;181887.05457498465;488000.0;26352000.0;1203396.0;0.359;9462203.0;city;11230532.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5592;2022;590726.3512092674;6467.771815513842;0.0;Lakóház;556.1569591329597;98.0;4;Község;Nyírmártonfalva;Hajdú-Bihar vármegye;337483.4538318524;290366.0;28455868.0;1843292.0;0.55;15650793.0;national;3535435.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5593;2022;9302858.264321202;6.257291794543116;0.0;Lakóház;1238.3342134769848;173.0;2;Község;Monostorpályi;Hajdú-Bihar vármegye;838981.7631405484;290366.0;50233318.0;7704548.0;2.299;115480683.0;national;51313901.0;[1, 2, 3];['Burkolás', 'Épületautomatika (csengő, kaputelefon', 'Elektromosság', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Vízhálózat cseréje', 'Felületképzés', 'Szárazépítés']
ID5594;2022;207878.46106928127;32.72895112909174;0.0;Lakóház;2335.616086744032;182.0;4;Község;Bakonszeg;Hajdú-Bihar vármegye;649817.2371612329;290366.0;52846612.0;5076654.0;1.515;80050672.0;national;6565808.0;[3];['Konyhabútor, beépített szekrény', 'Épületautomatika (csengő, kaputelefon']
ID5595;2022;1155792.089199839;23.35494991713607;0.0;Lakóház;1162.4562463198463;79.0;3;Község;Váncsod;Hajdú-Bihar vármegye;305021.3497237574;290366.0;22938914.0;2306837.0;0.688;15789197.0;national;16429853.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
ID5596;2022;6904034.4451512;23.477762787497124;0.0;Lakóház;1519.2298343405207;118.0;3;Község;Nyíracsád;Hajdú-Bihar vármegye;407007.6731335346;290366.0;34263188.0;6395717.0;1.908;65386384.0;national;24540793.0;[2, 3];['Burkolás', 'Konyhabútor, beépített szekrény', 'Bejárati ajtók', 'Gépészeti szerelvények (fütési rendszer, szaniterek)', 'Fa-és műanyag nyílászárók (külső-belső)', 'Épületautomatika (csengő, kaputelefon']
