property_id;activation_year;building_value;land_value;renovation_cost;property_type;land_area_m2;building_area_m2;condition;settlement_type;city;county;annual_cost
ID4461;2022;1082436.8792611463;4.358114904737956;0.0;Lakóház;222.92918016051684;35.0;4;Város;Nyírlugos;Szabolcs-Szatmár-Bereg vármegye;100018.53440947057
ID4462;2022;1639091.3019772782;16201.718729814698;263981.8290262513;Lakóház;1200.3588504912593;108.0;3;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;437785.39246949344
ID4463;2022;2017563.836137088;44.299072852892245;1631029.7874715969;Lakóház;2198.915004043954;119.0;4;Város;Nyírbátor;Szabolcs-Szatmár-Bereg vármegye;435514.66564584797
ID4464;2022;1449372.954474427;10.031837446637228;0.0;Lakóház;586.15681556744;105.0;4;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;317848.5160890412
ID4465;2022;6935253.283182557;120.44875273998474;0.0;Lakóház;6489.449366429733;198.0;4;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;597344.4916948127
ID4466;2022;2749690.9151782417;1.3480484929094885;0.0;Lakóház;82.08485499816102;82.08485499816102;3;Város;Dombrád;Szabolcs-Szatmár-Bereg vármegye;383770.357876865
ID4467;2022;1512657.8880475534;12.149141633677813;0.0;Lakóház;1574.2863916616;104.0;3;Város;Fehérgyarmat;Szabolcs-Szatmár-Bereg vármegye;367698.56035458145
ID4468;2022;3062458.2207731046;7.685783943174916;0.0;Lakóház;1213.028535863848;102.0;4;Város;Baktalórántháza;Szabolcs-Szatmár-Bereg vármegye;324503.7009221554
ID4469;2022;2124579.4762598206;25964.31136713246;0.0;Lakóház;1326.1741321506697;128.0;4;Város;Nyírbogát;Szabolcs-Szatmár-Bereg vármegye;364241.9909886529
ID4470;2022;1753061.7446821057;58.13202936835083;0.0;Lakóház;2651.2634055803805;100.0;2;Város;Kemecse;Szabolcs-Szatmár-Bereg vármegye;418225.4661163721
ID4471;2022;7763982.429199035;3435.9731796918727;0.0;Lakóház;437.8432727227276;105.0;4;Város;Csenger;Szabolcs-Szatmár-Bereg vármegye;384870.28810835
ID4472;2022;1913573.143701891;5.633484952498177;0.0;Lakóház;1949.510783868005;47.0;4;Város;Nyírmada;Szabolcs-Szatmár-Bereg vármegye;128505.70322170683
ID4473;2022;687742.6712935872;51401.54164618411;0.0;Lakóház;3444.089686843113;49.0;3;Város;Kemecse;Szabolcs-Szatmár-Bereg vármegye;172132.04642828266
ID4474;2022;6678558.888389244;59.236375080507585;0.0;Lakóház;1897.6226728889387;123.0;4;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;314000.13855179003
ID4475;2022;1448943.154105974;7.076525476060642;0.0;Lakóház;517.6526740877935;97.0;4;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;234817.0665659033
ID4476;2022;1260895.9203093017;7.266351076879;0.0;Lakóház;556.2555242196407;114.0;3;Város;Ibrány;Szabolcs-Szatmár-Bereg vármegye;301249.56416861224
ID4477;2022;1491161.2323773056;3.464806640121269;0.0;Lakóház;598.1111019425299;97.0;2;Város;Nyírmada;Szabolcs-Szatmár-Bereg vármegye;406813.00190000085
ID4478;2022;3572230.8473194377;11.462484588607266;0.0;Lakóház;663.5285583405914;47.0;3;Város;Balkány;Szabolcs-Szatmár-Bereg vármegye;166561.53789946556
ID4479;2022;2462253.686114046;4.191604220856503;0.0;Lakóház;916.6274891581581;124.0;3;Város;Balkány;Szabolcs-Szatmár-Bereg vármegye;405886.91459532327
ID4480;2022;1467153.3609766257;22016.439747764638;0.0;Lakóház;2125.147868626441;35.0;3;Város;Nyírbátor;Szabolcs-Szatmár-Bereg vármegye;123064.28654400833
ID4481;2022;2601638.0518105174;4.564715636149658;0.0;Lakóház;1284.4627799909617;117.0;2;Város;Mándok;Szabolcs-Szatmár-Bereg vármegye;548023.8244432643
ID4482;2022;4608626.898783769;22.24046584999308;0.0;Lakóház;1234.0322664586447;87.0;5;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;224990.0450885475
ID4483;2022;5244384.829583061;27.716869031670026;0.0;Lakóház;1362.1584583037354;92.0;3;Város;Dombrád;Szabolcs-Szatmár-Bereg vármegye;333195.6421532334
ID4484;2022;3487010.3326604874;9346.262934574064;0.0;Lakóház;639.5268320246583;73.0;4;Város;Nyírmada;Szabolcs-Szatmár-Bereg vármegye;179127.88114862677
ID4485;2022;7389497.613578829;32.790041113881415;0.0;Lakóház;1619.2246865439743;107.0;5;Város;Baktalórántháza;Szabolcs-Szatmár-Bereg vármegye;288038.2482609577
ID4486;2022;4271664.749464151;40429.536804131014;0.0;Lakóház;3252.476385101094;89.0;3;Város;Dombrád;Szabolcs-Szatmár-Bereg vármegye;326119.7959800146
ID4487;2022;3414405.7977439766;17.633541233928675;0.0;Lakóház;464.90269126374324;173.0;4;Város;Nagyecsed;Szabolcs-Szatmár-Bereg vármegye;559615.8149761944
ID4488;2022;3804853.464938595;2.6114084958892088;0.0;Lakóház;320.75585775630026;78.0;3;Város;Fehérgyarmat;Szabolcs-Szatmár-Bereg vármegye;253073.0773154602
ID4489;2022;2310063.424593546;27.159874990600304;0.0;Lakóház;1919.2012560088272;106.0;3;Város;Dombrád;Szabolcs-Szatmár-Bereg vármegye;461507.40286320646
ID4490;2022;4319615.8031771295;9989.464576803464;0.0;Lakóház;702.5353470810468;82.0;3;Város;Dombrád;Szabolcs-Szatmár-Bereg vármegye;329316.9532451649
ID4491;2022;7972750.334953896;39.28542803160937;0.0;Lakóház;1577.550607185819;111.0;3;Város;Vásárosnamény;Szabolcs-Szatmár-Bereg vármegye;449275.45691978524
ID4492;2022;3286661.7950988286;5.127919105689007;0.0;Lakóház;763.1036316603321;130.0;3;Város;Dombrád;Szabolcs-Szatmár-Bereg vármegye;473396.39214707795
ID4493;2024;2143543.692407893;11.792794563382706;0.0;Lakóház;603.2993857748355;87.0;4;Város;Kemecse;Szabolcs-Szatmár-Bereg vármegye;203583.09233217308
ID4494;2022;1761998.2118380573;7.890801733369979;0.0;Lakóház;955.9946653136233;128.0;3;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;324413.66270550975
ID4495;2022;4426901.321012857;271.8080237049124;0.0;Lakóház;1125.1387882521274;117.0;2;Város;Nyírbátor;Szabolcs-Szatmár-Bereg vármegye;551175.5186176737
ID4496;2024;5199987.398423639;3.6684200475460766;0.0;Lakóház;191.36389143777677;98.0;3;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;318328.1773680103
ID4497;2022;7831895.996800364;11.587748588001862;0.0;Lakóház;559.994040031797;104.0;3;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;301991.41137393547
ID4498;2022;2523664.804036925;11229.230493351033;0.0;Lakóház;842.4868783477565;130.0;3;Város;Rakamaz;Szabolcs-Szatmár-Bereg vármegye;421924.49628430186
ID4499;2022;1684648.9974662634;79.35480803469633;992089.2125322715;Lakóház;2885.3894383594065;126.0;3;Város;Csenger;Szabolcs-Szatmár-Bereg vármegye;441403.35095573356
ID4500;2022;2539353.8245252683;28.935885402737746;0.0;Lakóház;951.5656148264084;95.0;3;Város;Dombrád;Szabolcs-Szatmár-Bereg vármegye;346892.0266313389
ID4501;2022;3281703.3626645743;2.5755895781920324;0.0;Lakóház;802.2531540423232;109.0;3;Város;Vásárosnamény;Szabolcs-Szatmár-Bereg vármegye;359599.5137669877
ID4502;2022;2842101.875668584;112.0112766506633;0.0;Lakóház;5578.076923534078;193.0;3;Város;Rakamaz;Szabolcs-Szatmár-Bereg vármegye;565859.0683048249
ID4503;2022;1650800.539438035;15703.237771211803;0.0;Lakóház;1483.8089199535098;110.0;3;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;334254.33359550015
ID4504;2022;5742348.502592047;18.99558632254392;0.0;Lakóház;988.7972913890964;136.0;4;Város;Nyírbogát;Szabolcs-Szatmár-Bereg vármegye;284953.60813786305
ID4505;2022;656681.3216527032;13.067150675954764;405854.68286081275;Lakóház;795.6756831329986;42.0;4;Város;Nyírbogát;Szabolcs-Szatmár-Bereg vármegye;134353.46340682707
ID4506;2022;2355995.885573839;9.531323715069718;0.0;Lakóház;840.3997399014169;112.0;3;Város;Baktalórántháza;Szabolcs-Szatmár-Bereg vármegye;469251.1023657007
ID4507;2022;2934654.5551953227;23.318778483703593;0.0;Lakóház;1359.7018666594352;134.0;3;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;538602.0421152511
ID4508;2022;1861213.6051478658;11.349188812993155;0.0;Lakóház;697.2127232039143;119.0;3;Város;Rakamaz;Szabolcs-Szatmár-Bereg vármegye;375316.742475194
ID4509;2022;3339658.073444727;11.022872550508279;0.0;Lakóház;576.2618594766028;122.0;3;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;451251.7997497725
ID4510;2022;1339414.0994616584;8.043668783585652;0.0;Lakóház;941.8635629367806;54.0;3;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;199717.18422548016
ID4511;2022;5106389.56159285;12.196945252131371;0.0;Lakóház;675.500121131989;108.0;3;Város;Vásárosnamény;Szabolcs-Szatmár-Bereg vármegye;396343.4626376894
ID4512;2022;7882921.89114703;2.519721363143226;0.0;Lakóház;336.42803159195864;202.0;3;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;647925.261770713
ID4513;2022;9405881.059157094;24.912384164733133;0.0;Lakóház;1516.72283214157;116.0;3;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;452141.0510570505
ID4514;2022;1626060.899823656;5.028993240681149;0.0;Lakóház;552.5636918537307;127.0;3;Város;Ajak;Szabolcs-Szatmár-Bereg vármegye;484152.513387964
ID4515;2022;2180273.313241031;17.397123257657796;0.0;Lakóház;1012.702919742672;131.0;3;Város;Rakamaz;Szabolcs-Szatmár-Bereg vármegye;504623.4196621032
ID4516;2022;2151864.0344202393;9.234679611365705;0.0;Lakóház;1018.0307032385009;129.0;3;Város;Nyírbátor;Szabolcs-Szatmár-Bereg vármegye;536320.6270637988
ID4517;2022;3358268.3177359216;13.394276438165996;0.0;Lakóház;716.7371247047175;115.0;3;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;325163.3730454474
ID4518;2022;2573059.6817665123;7.633475404547345;0.0;Lakóház;2172.7728803962586;114.0;3;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;403843.0447973665
ID4519;2022;2175840.4988971464;45.03092610498727;0.0;Lakóház;2918.5499961825712;129.0;4;Város;Kemecse;Szabolcs-Szatmár-Bereg vármegye;372677.80183877586
ID4520;2024;2094117.3324213915;6.658318275125956;0.0;Lakóház;958.7743934597885;111.0;2;Város;Vásárosnamény;Szabolcs-Szatmár-Bereg vármegye;348875.2066496578
ID4521;2023;984546.3911601345;16701.46848937128;0.0;Lakóház;1318.5701434819816;92.0;5;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;269697.0218277318
ID4522;2022;4284270.648635334;9.79007988016747;0.0;Lakóház;781.528223884101;119.0;4;Város;Kisvárda;Szabolcs-Szatmár-Bereg vármegye;255504.16666061166
ID4523;2023;3392566.9006113606;7.633164994267483;0.0;Lakóház;470.9524647983764;124.0;3;Város;Mátészalka;Szabolcs-Szatmár-Bereg vármegye;455990.1564833292
ID4524;2022;2978100.882079442;7234.112684532236;0.0;Lakóház;651.2428247230341;119.0;4;Város;Nagyecsed;Szabolcs-Szatmár-Bereg vármegye;342309.8667958406
ID4525;2022;5867771.903453282;31.55660547545828;0.0;Lakóház;1957.7499745179052;106.0;4;Város;Balkány;Szabolcs-Szatmár-Bereg vármegye;345386.79846375046
ID4526;2022;1398078.9026938973;16.338562810008145;0.0;Lakóház;1239.987086919347;86.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;318868.4399190917
ID4527;2022;2826807.276439013;36.74906253990577;0.0;Lakóház;774.2833960909743;57.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;179352.124812381
ID4528;2022;2582637.399898114;14.212749317684967;0.0;Lakóház;740.777339084571;56.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;214367.99477628674
ID4529;2022;7242290.161807253;21.21616212745348;0.0;Lakóház;2197.586492328061;128.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;417653.78854947246
ID4530;2022;5981864.48579885;34.38697874991166;0.0;Lakóház;534.9153591967066;163.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;547739.1497376721
ID4531;2022;5921413.911936844;3.119239451804402;0.0;Lakóház;256.343047431802;138.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;527631.2610403222
ID4532;2022;5636525.098216376;9.31611551633204;0.0;Lakóház;449.48767822817047;197.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;670042.9191203581
ID4533;2022;2539331.2951267404;10.235678757284797;0.0;Lakóház;2111.522280448508;55.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;220908.44812473294
ID4534;2022;2585492.0593376504;2.1598852873583185;0.0;Lakóház;1218.9764467104137;59.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;210844.56294660075
ID4535;2022;3236583.727126593;18.801424749535727;0.0;Lakóház;1236.0104489278174;56.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;197646.14224642838
ID4536;2022;676793.1650111022;8.796080835545016;0.0;Lakóház;827.3169609830636;55.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;183632.1723166399
ID4537;2022;3028341.514698888;5.775204205815804;0.0;Lakóház;688.5256446978485;55.0;4;Város;Tiszacsege;Hajdú-Bihar vármegye;174577.05928438826
ID4538;2022;3672626.123015387;9.01598628388224;0.0;Lakóház;618.5433818116995;125.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;406071.1398031929
ID4539;2022;3594331.38525736;1.903943541799854;0.0;Lakóház;882.2075547126659;55.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;207697.2363144534
ID4540;2022;2204107.9191086316;22.55510452770179;0.0;Lakóház;2320.8098952939686;58.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;209490.48106725333
ID4541;2022;3185882.671562375;14.352787136007088;0.0;Lakóház;1921.7128443380084;58.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;181198.02000841586
ID4542;2022;1726512.158483094;13.020171072759375;0.0;Lakóház;1307.6651129302454;67.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;236883.17334737352
ID4543;2022;2680085.5385129605;25.07843596170449;0.0;Lakóház;1606.7254026391734;61.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;236849.95005376395
ID4544;2022;3274981.3735139677;3.3016882730273993;0.0;Lakóház;1147.7769762864928;55.0;4;Város;Tiszacsege;Hajdú-Bihar vármegye;170184.01184869724
ID4545;2022;5346668.771584715;5.822389493332924;0.0;Lakóház;1519.3928793804962;127.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;485785.81999307266
ID4546;2022;4721350.5524647385;11521.40870197885;0.0;Lakóház;905.6708100856814;93.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;350462.05142170395
ID4547;2022;1252234.689906568;262.96884030314067;0.0;Lakóház;2720.6616461586545;58.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;193541.22234001462
ID4548;2022;660518.2203589925;14.941093570035372;0.0;Lakóház;1134.6617261808626;63.0;2;Város;Tiszacsege;Hajdú-Bihar vármegye;278344.1951585964
ID4549;2022;3036677.233384586;22.44085477834975;0.0;Lakóház;5469.573456369843;74.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;282688.5933399715
ID4550;2022;650891.8795063769;13.982305643810456;0.0;Lakóház;870.1038017811893;56.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;195709.15258967192
ID4551;2022;4761406.287386855;58.1592865940814;0.0;Lakóház;2878.8063546697567;92.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;334292.0771700852
ID4552;2022;3105412.9047703706;2.545447995072507;0.0;Lakóház;1525.9217929013903;60.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;272719.6027846799
ID4553;2022;945674.1269312687;1.0728907182568694;0.0;Lakóház;165.036561480902;57.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;230450.3073899234
ID4554;2022;7606226.340863519;16.77169888094408;0.0;Lakóház;1909.7031761429755;118.0;4;Város;Tiszacsege;Hajdú-Bihar vármegye;274222.6547036618
ID4555;2022;7446334.557823873;8.352071237237153;0.0;Lakóház;2251.7064988848815;145.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;511417.2170973162
ID4556;2022;671940.6299907747;28.671034338882137;0.0;Lakóház;2312.6622031720444;56.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;182745.0381068783
ID4557;2022;3076360.4302582;10.749051777016366;0.0;Lakóház;846.7309859419755;55.0;4;Város;Tiszacsege;Hajdú-Bihar vármegye;164736.03345503332
ID4558;2022;8102660.693641648;15.981173357265035;0.0;Lakóház;1482.0870643368578;130.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;448422.3190020611
ID4559;2022;1551056.3601474925;10.289354276550506;0.0;Lakóház;1069.8427855868258;55.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;193965.58396096778
ID4560;2022;8404457.266258195;25.86792094920186;0.0;Lakóház;1253.2626835117624;188.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;741241.004018217
ID4561;2022;2630999.8146672645;48.329336387450844;0.0;Lakóház;3769.4281883633053;55.0;4;Város;Tiszacsege;Hajdú-Bihar vármegye;182875.53483631645
ID4562;2022;6326072.507028102;5.377352729718074;0.0;Lakóház;809.1952809071431;130.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;545229.013572269
ID4563;2022;1066346.378698507;10.815855159664213;0.0;Lakóház;441.4995272407925;56.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;217230.90606683597
ID4564;2022;5370355.399100944;37.368132374495204;0.0;Lakóház;3693.0242685494904;127.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;428306.46993654995
ID4565;2022;4581145.4696269175;31.68724074317291;0.0;Lakóház;1591.0490096134035;114.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;368726.0739666616
ID4566;2022;2389057.2916785344;22480.824946236236;0.0;Lakóház;2027.3669363720237;64.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;240839.60163453515
ID4567;2022;1094365.841006885;18.51881933728938;0.0;Lakóház;982.5400960845668;95.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;314603.10975871177
ID4568;2022;1818540.540425227;12.57194909146717;0.0;Lakóház;788.5153317331785;55.0;4;Város;Tiszacsege;Hajdú-Bihar vármegye;147912.95545884498
ID4569;2022;2120901.860307951;19225.121655269533;0.0;Lakóház;1618.3039098903998;124.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;413317.6225030777
ID4570;2022;1244391.3404574788;18677.23266746957;0.0;Lakóház;1474.8121840523988;60.0;3;Város;Tiszacsege;Hajdú-Bihar vármegye;152492.43357317374
ID4571;2022;280322.7054382517;51.40858410225083;0.0;Lakóház;2722.559349616262;36.0;3;Község;Petőfiszállás;Bács-Kiskun vármegye;144240.94042910868
ID4572;2022;461858.251002614;4.971864045287007;0.0;Lakóház;470.6196817448488;74.0;2;Község;Gara;Bács-Kiskun vármegye;284559.1081651869
ID4573;2022;1315350.65093885;22.025646857741194;0.0;Lakóház;1086.7494902443543;54.0;3;Község;Tázlár;Bács-Kiskun vármegye;160110.76359456478
ID4574;2022;3150086.5885313484;0.5197847300618107;0.0;Lakóház;281.398599528689;105.0;2;Község;Fülöpszállás;Bács-Kiskun vármegye;409265.36295385414
ID4575;2022;270507.432994545;16.03629928222069;0.0;Lakóház;721.5135587666865;36.0;3;Község;Felsőszentiván;Bács-Kiskun vármegye;122671.18768594958
ID4576;2022;650630.1662258604;46.05518702380115;0.0;Lakóház;2335.350835085247;36.0;2;Község;Fülöpháza;Bács-Kiskun vármegye;137822.06306965413
ID4577;2022;739777.5093876311;11.337278611231026;0.0;Lakóház;1087.9568328515745;36.0;3;Község;Gátér;Bács-Kiskun vármegye;135464.65972580976
ID4578;2022;201912.9663641865;28.597890798347493;0.0;Lakóház;347.56004422933466;36.0;3;Község;Akasztó;Bács-Kiskun vármegye;135956.3329149694
ID4579;2022;325664.35083803727;129.29805469098818;0.0;Lakóház;1144.7984966547308;36.0;3;Község;Tataháza;Bács-Kiskun vármegye;120972.69881519084
ID4580;2022;772917.5713269871;10095.529798823307;0.0;Lakóház;788.8849789075422;36.0;3;Község;Tázlár;Bács-Kiskun vármegye;113663.09882098463
ID4581;2022;873483.1904870186;26.218385305630367;0.0;Lakóház;2141.0547129339698;55.0;1;Község;Borota;Bács-Kiskun vármegye;327498.1118207671
ID4582;2022;558246.4240152024;36.11041869677445;0.0;Lakóház;1309.8484899445662;66.0;3;Község;Újtelek;Bács-Kiskun vármegye;236571.71437381158
ID4583;2022;675728.4567101101;13.518009867528221;0.0;Lakóház;2060.0808526697306;36.0;3;Község;Apostag;Bács-Kiskun vármegye;124231.84096306685
ID4584;2022;609718.0515358587;21.02235830224126;0.0;Lakóház;1513.1550533605332;36.0;3;Község;Madaras;Bács-Kiskun vármegye;106781.60944696893
ID4585;2022;414764.9681179309;3.8884142601304776;0.0;Lakóház;1229.3628805573526;36.0;3;Község;Tass;Bács-Kiskun vármegye;158179.6924973374
ID4586;2022;562422.0705653515;28.117056698296928;0.0;Lakóház;1100.8726344185775;36.0;3;Község;Tass;Bács-Kiskun vármegye;143156.94085595492
ID4587;2022;1321442.5583120517;109.94848685864025;0.0;Lakóház;2564.9430296587348;98.0;3;Község;Katymár;Bács-Kiskun vármegye;350216.03290763206
ID4588;2022;1311082.812871052;12.777458085109076;0.0;Lakóház;1726.0421885317069;36.0;3;Község;Tass;Bács-Kiskun vármegye;116551.16989360798
ID4589;2022;1240515.0246659226;6.934293493719648;0.0;Lakóház;665.9771517207729;36.0;3;Község;Csátalja;Bács-Kiskun vármegye;117097.9828836779
ID4590;2022;217986.36193180503;10.355404801025834;0.0;Lakóház;675.8091979053029;36.0;3;Község;Akasztó;Bács-Kiskun vármegye;130486.32808339762
ID4591;2022;600085.378383552;53.70925746018892;0.0;Lakóház;2960.188187357605;36.0;3;Község;Madaras;Bács-Kiskun vármegye;137975.0101470522
ID4592;2022;347446.91700577183;12.54965993260225;0.0;Lakóház;893.010938336004;63.0;3;Község;Katymár;Bács-Kiskun vármegye;189559.2278612818
ID4593;2022;1597675.202618107;5.590807601176952;0.0;Lakóház;1045.872802618701;70.0;3;Község;Felsőszentiván;Bács-Kiskun vármegye;221924.1480904988
ID4594;2022;911140.88785043;17.340030222814196;0.0;Lakóház;2097.7123286003152;86.0;3;Község;Fülöpszállás;Bács-Kiskun vármegye;296087.4127532571
ID4595;2022;281800.15791184857;6.729648354264604;0.0;Lakóház;671.4441967377458;37.0;3;Község;Kelebia;Bács-Kiskun vármegye;127571.6342943059
ID4596;2022;289351.28321933275;16.670989593495722;0.0;Lakóház;1357.7756429591693;36.0;2;Község;Fülöpszállás;Bács-Kiskun vármegye;137504.15467745374
ID4597;2022;381360.2290824952;18.103866749367263;0.0;Lakóház;995.9382232001119;61.0;3;Község;Akasztó;Bács-Kiskun vármegye;151022.22842693856
ID4598;2022;754867.1435447788;15.971432191049614;0.0;Lakóház;1609.2358914719202;37.0;3;Község;Újtelek;Bács-Kiskun vármegye;114336.84423025699
ID4599;2022;3455951.075366865;20.730909854849518;0.0;Lakóház;3254.1070566126955;149.0;3;Község;Drágszél;Bács-Kiskun vármegye;491530.92338293814
ID4600;2022;418309.2352150806;58.7143275384221;0.0;Lakóház;2327.5632772967274;36.0;2;Község;Borota;Bács-Kiskun vármegye;156444.42824080205
ID4601;2022;400589.29340037773;4.444652062041306;0.0;Lakóház;375.2760928500322;36.0;2;Község;Gátér;Bács-Kiskun vármegye;189105.98358923447
ID4602;2022;3214529.059574515;62.3526953508431;0.0;Lakóház;7449.653931365863;96.0;3;Község;Tass;Bács-Kiskun vármegye;342761.25838672434
ID4603;2022;425257.54889846384;41985.39990832662;0.0;Lakóház;3455.852123570847;36.0;3;Község;Akasztó;Bács-Kiskun vármegye;120679.30743305995
ID4604;2022;331065.81284836604;14.44129053808563;0.0;Lakóház;1114.5433170920417;36.0;3;Község;Csátalja;Bács-Kiskun vármegye;135092.6352461935
ID4605;2022;292518.445503843;4.1221796991984565;0.0;Lakóház;864.7341873565338;36.0;3;Község;Tass;Bács-Kiskun vármegye;107021.89359635845
ID4606;2022;636963.49793024;2.043959061856419;0.0;Lakóház;179.8952973564414;36.0;2;Község;Szalkszentmárton;Bács-Kiskun vármegye;169643.35796409767
ID4607;2022;586103.447549421;27.001097181994552;0.0;Lakóház;1282.2472717158153;36.0;3;Község;Csátalja;Bács-Kiskun vármegye;136936.7183231262
ID4608;2022;1338265.5155536646;30.9592371795726;0.0;Lakóház;1543.4426424435333;52.0;1;Község;Hercegszántó;Bács-Kiskun vármegye;237674.05302389796
ID4609;2022;1294083.1123515689;13.274505266458908;0.0;Lakóház;459.40797473831765;83.0;2;Község;Kisszállás;Bács-Kiskun vármegye;304465.95132512983
ID4610;2022;874427.2771879497;33.76908069843203;0.0;Lakóház;1420.4926416576548;36.0;3;Község;Gátér;Bács-Kiskun vármegye;113954.54747566453
ID4611;2022;931562.5175209341;13.353985879660543;0.0;Lakóház;1102.1125423105818;103.0;3;Község;Jakabszállás;Bács-Kiskun vármegye;322233.840881005
ID4612;2022;382641.4851086161;14.221930929347758;0.0;Lakóház;2611.6284084166195;36.0;3;Község;Tass;Bács-Kiskun vármegye;128670.86688086674
ID4613;2022;796491.2025826351;8.919884683971045;0.0;Lakóház;761.6636428288599;36.0;2;Község;Hercegszántó;Bács-Kiskun vármegye;180253.89951629177
ID4614;2022;1151561.8527293091;24.29340697681215;0.0;Lakóház;1308.8946374569373;36.0;3;Község;Drágszél;Bács-Kiskun vármegye;118222.17249917562
ID4615;2022;728695.0095594818;13.477626163057012;0.0;Lakóház;619.8844237584117;87.0;3;Község;Apostag;Bács-Kiskun vármegye;290233.60901960474
ID4616;2022;291907.88534817105;30404.05016815055;0.0;Lakóház;2292.7033728392134;43.0;3;Község;Gátér;Bács-Kiskun vármegye;121333.54373559926
ID4617;2022;1686334.3468958046;30.095365970699884;0.0;Lakóház;1982.561963028457;36.0;3;Község;Akasztó;Bács-Kiskun vármegye;126618.4250657622
ID4618;2022;1732691.9203794128;16.17479734511976;0.0;Lakóház;2779.197529792053;46.0;3;Község;Rém;Bács-Kiskun vármegye;172825.72911420625
ID4619;2022;1343580.893742712;18.66903720587022;0.0;Lakóház;1172.349189054512;72.0;3;Község;Akasztó;Bács-Kiskun vármegye;326637.85702497186
ID4620;2022;850044.4515363092;2.644973525558537;0.0;Lakóház;505.47892187922054;36.0;1;Község;Fülöpszállás;Bács-Kiskun vármegye;199510.2851424661
ID4621;2022;776414.9779479245;2.2745647890384793;0.0;Lakóház;575.7662232423565;79.0;3;Község;Csátalja;Bács-Kiskun vármegye;205091.648641869
ID4622;2022;2877758.9698188696;14.536398343616309;0.0;Lakóház;2275.51466599878;66.0;3;Község;Madaras;Bács-Kiskun vármegye;218571.91325594488
ID4623;2022;426582.3857235928;216.1922923389657;0.0;Lakóház;1083.7683689298772;36.0;3;Község;Csátalja;Bács-Kiskun vármegye;133068.6361327709
ID4624;2022;734659.4020449925;34530.32300213237;0.0;Lakóház;2713.9458370117304;38.0;3;Község;Rém;Bács-Kiskun vármegye;131508.40896873127
ID4625;2022;267330.805313486;6270.1771550980775;0.0;Lakóház;471.8106501835424;36.0;3;Község;Gara;Bács-Kiskun vármegye;123627.23766528454
